original	gatherings.original	width.original	height.original	obl.original	gatherings	width	height	obl	area	Count
38 x 21 cm.	NA	21.0	38.0	FALSE	2fo	21.0	38.0	 0	 798.00	     3
20 x 33 cm.	NA	20.0	33.0	FALSE	2fo	20.0	33.0	 0	 660.00	     3
29 x 17 cm. 1/2⁰.	2fo	17.0	29.0	FALSE	2fo	17.0	29.0	 0	 493.00	     3
18 x 13 cm.	NA	13.0	18.0	FALSE	NA	13.0	18.0	NA	 234.00	     3
45 x 21 cm.	NA	21.0	45.0	FALSE	2fo	21.0	45.0	 0	 945.00	     3
4.8 cm.	NA	NA	 4.8	FALSE	64mo	 4.0	 4.8	 0	  19.20	     3
40 x 30 cm.	NA	30.0	40.0	FALSE	1to	30.0	40.0	 0	1200.00	     3
48 x 38 cm.	NA	38.0	48.0	FALSE	1to	38.0	48.0	 0	1824.00	     3
34 x 41 cm.	NA	34.0	41.0	FALSE	NA	34.0	41.0	NA	1394.00	     3
20 x 26 cm.	NA	20.0	26.0	FALSE	4to	20.0	26.0	 0	 520.00	     3
59 x 47 cm.	NA	47.0	59.0	FALSE	1to	47.0	59.0	 0	2773.00	     3
16 cm. (12mo and 8vo)	NA	NA	16.0	FALSE	NA	11.0	16.0	NA	 176.00	     3
17 x 19 cm.	NA	17.0	19.0	FALSE	4to	17.0	19.0	 0	 323.00	     3
16 x 19 cm.	NA	16.0	19.0	FALSE	4to	16.0	19.0	 0	 304.00	     3
38 x 16 cm.	NA	16.0	38.0	FALSE	2fo	16.0	38.0	 0	 608.00	     3
45 x 26 cm.	NA	26.0	45.0	FALSE	2fo	26.0	45.0	 0	1170.00	     3
37 x 30 cm.	NA	30.0	37.0	FALSE	2fo	30.0	37.0	 0	1110.00	     3
10 x 15 cm.	NA	10.0	15.0	FALSE	NA	10.0	15.0	NA	 150.00	     3
27 x 25 cm.	NA	25.0	27.0	FALSE	NA	25.0	27.0	NA	 675.00	     3
36 x 29 cm.	NA	29.0	36.0	FALSE	NA	29.0	36.0	NA	1044.00	     3
14 x 11 cm.	NA	11.0	14.0	FALSE	16mo	11.0	14.0	 0	 154.00	     3
12 x 8 cm.	NA	 8.0	12.0	FALSE	NA	 8.0	12.0	NA	  96.00	     3
24 x 17 cm.	NA	17.0	24.0	FALSE	NA	17.0	24.0	NA	 408.00	     3
33 x 25 cm.	NA	25.0	33.0	FALSE	NA	25.0	33.0	NA	 825.00	     3
13 x 16 cm.	NA	13.0	16.0	FALSE	NA	13.0	16.0	NA	 208.00	     3
(1/2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
24 x 21 cm.	NA	21.0	24.0	FALSE	4to	21.0	24.0	 0	 504.00	     3
36 x 27 cm.	NA	27.0	36.0	FALSE	NA	27.0	36.0	NA	 972.00	     3
24 x 18 cm.	NA	18.0	24.0	FALSE	4to	18.0	24.0	 0	 432.00	     3
22 x 19 cm.	NA	19.0	22.0	FALSE	4to	19.0	22.0	 0	 418.00	     3
7 x 13 cm.	NA	 7.0	13.0	FALSE	32mo	 7.0	13.0	 0	  91.00	     3
49 x 30 cm.	NA	30.0	49.0	FALSE	NA	30.0	49.0	NA	1470.00	     3
42 x 17 cm.	NA	17.0	42.0	FALSE	2fo	17.0	42.0	 0	 714.00	     3
35 x 25 cm.	NA	25.0	35.0	FALSE	NA	25.0	35.0	NA	 875.00	     3
52 x 40 cm.	NA	40.0	52.0	FALSE	1to	40.0	52.0	 0	2080.00	     3
17 x 21 cm.	NA	17.0	21.0	FALSE	4to	17.0	21.0	 0	 357.00	     3
10 x 20 cm.	NA	10.0	20.0	FALSE	NA	10.0	20.0	NA	 200.00	     3
19 cm. (4to and 8vo)	NA	NA	19.0	FALSE	NA	13.0	19.0	NA	 247.00	     3
34 x 14 cm.	NA	14.0	34.0	FALSE	2fo	14.0	34.0	 0	 476.00	     3
31 x 10 cm.	NA	10.0	31.0	FALSE	NA	10.0	31.0	NA	 310.00	     3
50 x 19 cm.	NA	19.0	50.0	FALSE	NA	19.0	50.0	NA	 950.00	     3
18 x 22 cm.	NA	18.0	22.0	FALSE	4to	18.0	22.0	 0	 396.00	     3
14 x 17 cm.	NA	14.0	17.0	FALSE	NA	14.0	17.0	NA	 238.00	     3
12 x 22 cm.	NA	12.0	22.0	FALSE	8long	12.0	22.0	 0	 264.00	     3
50 x 38 cm.	NA	38.0	50.0	FALSE	1to	38.0	50.0	 0	1900.00	     3
55 x 43 cm.	NA	43.0	55.0	FALSE	1to	43.0	55.0	 0	2365.00	     3
48 x 39 cm.	NA	39.0	48.0	FALSE	1to	39.0	48.0	 0	1872.00	     3
53 x 42 cm.	NA	42.0	53.0	FALSE	1to	42.0	53.0	 0	2226.00	     3
41 x 24 cm.	NA	24.0	41.0	FALSE	NA	24.0	41.0	NA	 984.00	     3
45 x 35 cm.	NA	35.0	45.0	FALSE	1to	35.0	45.0	 0	1575.00	     3
34 x 18 cm.	NA	18.0	34.0	FALSE	2fo	18.0	34.0	 0	 612.00	     3
28 x 15 cm.	NA	15.0	28.0	FALSE	NA	15.0	28.0	NA	 420.00	     3
47 x 35 cm.	NA	35.0	47.0	FALSE	1to	35.0	47.0	 0	1645.00	     3
49 x 38 cm.	NA	38.0	49.0	FALSE	1to	38.0	49.0	 0	1862.00	     3
19 x 23 cm.	NA	19.0	23.0	FALSE	4to	19.0	23.0	 0	 437.00	     3
40 x 28 cm.	NA	28.0	40.0	FALSE	1to	28.0	40.0	 0	1120.00	     3
31 x 16 cm.	NA	16.0	31.0	FALSE	NA	16.0	31.0	NA	 496.00	     3
20 x 12 cm.	NA	12.0	20.0	FALSE	NA	12.0	20.0	NA	 240.00	     3
23 x 13 cm.	NA	13.0	23.0	FALSE	8long	13.0	23.0	 0	 299.00	     3
53 x 40 cm.	NA	40.0	53.0	FALSE	1to	40.0	53.0	 0	2120.00	     3
53 x 44 cm.	NA	44.0	53.0	FALSE	1to	44.0	53.0	 0	2332.00	     3
44 x 33 cm.	NA	33.0	44.0	FALSE	NA	33.0	44.0	NA	1452.00	     3
44 x 34 cm.	NA	34.0	44.0	FALSE	NA	34.0	44.0	NA	1496.00	     3
21 x 34 cm.	NA	21.0	34.0	FALSE	2fo	21.0	34.0	 0	 714.00	     3
24 x 14 cm.	NA	14.0	24.0	FALSE	8long	14.0	24.0	 0	 336.00	     3
28 x 18 cm.	NA	18.0	28.0	FALSE	NA	18.0	28.0	NA	 504.00	     3
13 x 19 cm.	NA	13.0	19.0	FALSE	NA	13.0	19.0	NA	 247.00	     3
36 x 30 cm.	NA	30.0	36.0	FALSE	NA	30.0	36.0	NA	1080.00	     3
45 x 25 cm.	NA	25.0	45.0	FALSE	2fo	25.0	45.0	 0	1125.00	     3
36 x 28 cm.	NA	28.0	36.0	FALSE	NA	28.0	36.0	NA	1008.00	     3
52 x 39 cm.	NA	39.0	52.0	FALSE	1to	39.0	52.0	 0	2028.00	     3
45 x 29 cm.	NA	29.0	45.0	FALSE	2fo	29.0	45.0	 0	1305.00	     3
28 x 17 cm.	NA	17.0	28.0	FALSE	NA	17.0	28.0	NA	 476.00	     3
47 x 28 cm.	NA	28.0	47.0	FALSE	NA	28.0	47.0	NA	1316.00	     3
32 x 24 cm.	NA	24.0	32.0	FALSE	NA	24.0	32.0	NA	 768.00	     3
35 x 17 cm.	NA	17.0	35.0	FALSE	2fo	17.0	35.0	 0	 595.00	     3
Obl.12⁰.	12mo	NA	NA	 TRUE	12mo	19.0	12.5	 1	 237.50	     3
1/3⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
1 /8⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
(12mo)	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     3
16	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	     3
11 cm (24⁰ in 12s)	24mo	NA	11.0	FALSE	24mo	 8.0	11.0	 0	  88.00	     3
12⁰?	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     3
vertical slip.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
12⁰⁸.⁴.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
obl.fol(6).	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     3
26 cm (2⁰)	2fo	NA	26.0	FALSE	2fo	17.0	26.0	 0	 442.00	     3
4⁰⁸.⁴.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
12⁰ in 6's.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     3
obl. 10⁰.	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	     3
24⁰ in 8's.	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	     3
8⁰?.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
4⁰ obl.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     3
obl 8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     3
caption title; folio	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
21 x 33 cm (2⁰)	2fo	21.0	33.0	FALSE	2fo	21.0	33.0	 0	 693.00	     3
4 D0.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
4⁹.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     3
19 x 32 cm (2⁰)	2fo	19.0	32.0	FALSE	2fo	19.0	32.0	 0	 608.00	     3
obl. 4⁰	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     3
4₀.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     3
33 cm (4⁰)	4to	NA	33.0	FALSE	4to	26.0	33.0	 0	 858.00	     3
1/2⁰ .	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
55 cm.	NA	NA	55.0	FALSE	NA	34.0	55.0	NA	1870.00	     3
32cm (1/2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
40cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
35 cm (1/2⁰)	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     3
20-21 cm. (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
1/2⁰ (34 cm.)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	     3
29 cm (1/2⁰)	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	     3
48cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
37 cm (1/2⁰)	2fo	NA	37.0	FALSE	2fo	25.0	37.0	 0	 925.00	     3
48 cm. (2⁰)	2fo	NA	48.0	FALSE	2fo	31.0	48.0	 0	1488.00	     3
46cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
2⁰ (51 cm.).	2fo	NA	51.0	FALSE	2fo	32.0	51.0	 0	1632.00	     3
4⁰; 2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
84⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
36 cm. (1/2⁰)	2fo	NA	36.0	FALSE	2fo	24.0	36.0	 0	 864.00	     3
2⁰; 4⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
1/2⁰ (30 cm.).	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     3
1/2⁰ (31 cm.).	2fo	NA	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	     3
4⁰ (24 cm.).	4to	NA	24.0	FALSE	4to	19.0	24.0	 0	 456.00	     3
18cm (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
49 cm. (2⁰)	2fo	NA	49.0	FALSE	2fo	31.0	49.0	 0	1519.00	     3
46 cm. (2⁰)	2fo	NA	46.0	FALSE	2fo	30.0	46.0	 0	1380.00	     3
34 cm. (1/2⁰)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	     3
34 cm. (2⁰)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	     3
32 cm. (4⁰)	4to	NA	32.0	FALSE	4to	25.0	32.0	 0	 800.00	     3
19cm (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     3
31 cm. (1/2⁰)	2fo	NA	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	     3
obl8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     3
1/2⁰..	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     3
Obl.8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     3
obl. 24⁰.	24mo	NA	NA	 TRUE	24mo	12.5	 8.5	 1	 106.25	     3
obl2⁰.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     3
8.̥	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
12.̥	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
obl.1/32⁰.	32mo	NA	NA	 TRUE	32mo	12.0	 7.0	 1	  84.00	     3
oblong 1/4⁰.	4long	NA	NA	 TRUE	4long	35.0	27.0	 1	 945.00	     3
square 12⁰.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     3
82⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     3
8?⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
8 ⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
12 ⁰.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     2
16⁰?	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	     2
1/4⁰?	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
1/2⁰ (33 x 21 cm)	2fo	21.0	33.0	FALSE	2fo	21.0	33.0	 0	 693.00	     2
1/2⁰ (34 x 20 cm)	2fo	20.0	34.0	FALSE	2fo	20.0	34.0	 0	 680.00	     2
8�	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
26 cm. 2⁰	2fo	NA	26.0	FALSE	2fo	17.0	26.0	 0	 442.00	     2
33 cm. 2⁰	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	     2
16 cm 8⁰	8vo	NA	16.0	FALSE	8vo	11.0	16.0	 0	 176.00	     2
17 cm. 8⁰	8vo	NA	17.0	FALSE	8vo	12.0	17.0	 0	 204.00	     2
17 cm. 4⁰	4to	NA	17.0	FALSE	4to	15.0	17.0	 0	 255.00	     2
21 cm. 4⁰	4to	NA	21.0	FALSE	4to	17.0	21.0	 0	 357.00	     2
22 x 21 cm.	NA	21.0	22.0	FALSE	NA	21.0	22.0	NA	 462.00	     2
?.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
15 x 9 cm.	NA	 9.0	15.0	FALSE	NA	 9.0	15.0	NA	 135.00	     2
32 x 20 cm. (1/2')	2fo	20.0	32.0	FALSE	2fo	20.0	32.0	 0	 640.00	     2
19 x 9 cm.	NA	 9.0	19.0	FALSE	12mo	 9.0	19.0	 0	 171.00	     2
45 x 32 cm.	NA	32.0	45.0	FALSE	1to	32.0	45.0	 0	1440.00	     2
45 x 20 cm.	NA	20.0	45.0	FALSE	2fo	20.0	45.0	 0	 900.00	     2
43 x 19 cm.	NA	19.0	43.0	FALSE	2fo	19.0	43.0	 0	 817.00	     2
36 x 14 cm.	NA	14.0	36.0	FALSE	2fo	14.0	36.0	 0	 504.00	     2
15 x 11 cm.	NA	11.0	15.0	FALSE	NA	11.0	15.0	NA	 165.00	     2
18 cm. (12mo.)	12mo	NA	18.0	FALSE	12mo	12.0	18.0	 0	 216.00	     2
17 cm. (12mo.)	12mo	NA	17.0	FALSE	12mo	12.0	17.0	 0	 204.00	     2
20 cm. (4to and 8vo)	NA	NA	20.0	FALSE	NA	13.0	20.0	NA	 260.00	     2
34 x 12 cm.	NA	12.0	34.0	FALSE	2fo	12.0	34.0	 0	 408.00	     2
32 x 29 cm.	NA	29.0	32.0	FALSE	NA	29.0	32.0	NA	 928.00	     2
34 x 11 cm.	NA	11.0	34.0	FALSE	2fo	11.0	34.0	 0	 374.00	     2
14 cm. (12mo and 18mo)	NA	NA	14.0	FALSE	16mo	11.0	14.0	 0	 154.00	     2
33 x 28 cm.	NA	28.0	33.0	FALSE	NA	28.0	33.0	NA	 924.00	     2
12 x 23 cm.	NA	12.0	23.0	FALSE	8long	12.0	23.0	 0	 276.00	     2
37 x 20 cm.	NA	20.0	37.0	FALSE	2fo	20.0	37.0	 0	 740.00	     2
38 x 20 cm.	NA	20.0	38.0	FALSE	2fo	20.0	38.0	 0	 760.00	     2
35 x 24 cm.	NA	24.0	35.0	FALSE	2fo	24.0	35.0	 0	 840.00	     2
18 x 23 cm.	NA	18.0	23.0	FALSE	4to	18.0	23.0	 0	 414.00	     2
12 x 21 cm.	NA	12.0	21.0	FALSE	NA	12.0	21.0	NA	 252.00	     2
34 x 25 cm.	NA	25.0	34.0	FALSE	NA	25.0	34.0	NA	 850.00	     2
43 x 17 cm.	NA	17.0	43.0	FALSE	2fo	17.0	43.0	 0	 731.00	     2
52 x 20 cm.	NA	20.0	52.0	FALSE	NA	20.0	52.0	NA	1040.00	     2
11 x 17 cm.	NA	11.0	17.0	FALSE	NA	11.0	17.0	NA	 187.00	     2
10 x 17 cm.	NA	10.0	17.0	FALSE	18mo	10.0	17.0	 0	 170.00	     2
30 x 13 cm.	NA	13.0	30.0	FALSE	NA	13.0	30.0	NA	 390.00	     2
37 x 18 cm.	NA	18.0	37.0	FALSE	2fo	18.0	37.0	 0	 666.00	     2
46 x 17 cm.	NA	17.0	46.0	FALSE	NA	17.0	46.0	NA	 782.00	     2
25 x 26 cm.	NA	25.0	26.0	FALSE	NA	25.0	26.0	NA	 650.00	     2
40 x 21 cm.	NA	21.0	40.0	FALSE	2fo	21.0	40.0	 0	 840.00	     2
35 cm. (fol)	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     2
50 x 37 cm.	NA	37.0	50.0	FALSE	1to	37.0	50.0	 0	1850.00	     2
28 x 11 cm.	NA	11.0	28.0	FALSE	NA	11.0	28.0	NA	 308.00	     2
33 x 32 cm.	NA	32.0	33.0	FALSE	NA	32.0	33.0	NA	1056.00	     2
17 x 17 cm.	NA	17.0	NA	FALSE	NA	17.0	18.0	NA	 306.00	     2
44 x 25 cm.	NA	25.0	44.0	FALSE	NA	25.0	44.0	NA	1100.00	     2
6 x 12 cm.	NA	 6.0	12.0	FALSE	32mo	 6.0	12.0	 0	  72.00	     2
21 x 19 cm.	NA	19.0	21.0	FALSE	4to	19.0	21.0	 0	 399.00	     2
(4to and 8vo)	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
14 x 22 cm.	NA	14.0	22.0	FALSE	NA	14.0	22.0	NA	 308.00	     2
32 x 26 cm.	NA	26.0	32.0	FALSE	NA	26.0	32.0	NA	 832.00	     2
33 x 31 cm.	NA	31.0	33.0	FALSE	NA	31.0	33.0	NA	1023.00	     2
29 x 16 cm.	NA	16.0	29.0	FALSE	NA	16.0	29.0	NA	 464.00	     2
13 x 26 cm.	NA	13.0	26.0	FALSE	8long	13.0	26.0	 0	 338.00	     2
20 x 23 cm.	NA	20.0	23.0	FALSE	4to	20.0	23.0	 0	 460.00	     2
38 x 28 cm.	NA	28.0	38.0	FALSE	2fo	28.0	38.0	 0	1064.00	     2
27 x 18 cm.	NA	18.0	27.0	FALSE	NA	18.0	27.0	NA	 486.00	     2
7 x 19 cm.	NA	 7.0	19.0	FALSE	12mo	 7.0	19.0	 0	 133.00	     2
14 x 21 cm.	NA	14.0	21.0	FALSE	NA	14.0	21.0	NA	 294.00	     2
36 x 19 cm.	NA	19.0	36.0	FALSE	2fo	19.0	36.0	 0	 684.00	     2
39 x 23 cm.	NA	23.0	39.0	FALSE	2fo	23.0	39.0	 0	 897.00	     2
40 x 23 cm.	NA	23.0	40.0	FALSE	2fo	23.0	40.0	 0	 920.00	     2
41 x 21 cm.	NA	21.0	41.0	FALSE	NA	21.0	41.0	NA	 861.00	     2
10 x 13 cm.	NA	10.0	13.0	FALSE	16mo	10.0	13.0	 0	 130.00	     2
24 x 12 cm.	NA	12.0	24.0	FALSE	8long	12.0	24.0	 0	 288.00	     2
30 x 17 cm.	NA	17.0	30.0	FALSE	NA	17.0	30.0	NA	 510.00	     2
26 x 17 cm.	NA	17.0	26.0	FALSE	NA	17.0	26.0	NA	 442.00	     2
17 x 8 cm.	NA	 8.0	17.0	FALSE	18mo	 8.0	17.0	 0	 136.00	     2
32 x 27 cm.	NA	27.0	32.0	FALSE	NA	27.0	32.0	NA	 864.00	     2
42 x 15 cm.	NA	15.0	42.0	FALSE	2fo	15.0	42.0	 0	 630.00	     2
14 x 15 cm.	NA	14.0	15.0	FALSE	NA	14.0	15.0	NA	 210.00	     2
42 x 36 cm.	NA	36.0	42.0	FALSE	NA	36.0	42.0	NA	1512.00	     2
25 x 22 cm.	NA	22.0	25.0	FALSE	4to	22.0	25.0	 0	 550.00	     2
23 x 37 cm.	NA	23.0	37.0	FALSE	2fo	23.0	37.0	 0	 851.00	     2
17 x 10 cm.	NA	10.0	17.0	FALSE	18mo	10.0	17.0	 0	 170.00	     2
14 x 27 cm.	NA	14.0	27.0	FALSE	NA	14.0	27.0	NA	 378.00	     2
49 x 40 cm.	NA	40.0	49.0	FALSE	1to	40.0	49.0	 0	1960.00	     2
11 cm. (12mo and 18mo)	NA	NA	11.0	FALSE	NA	 8.0	11.0	NA	  88.00	     2
10 x 24 cm.	NA	10.0	24.0	FALSE	8long	10.0	24.0	 0	 240.00	     2
15 cm. (12mo and 8vo)	NA	NA	15.0	FALSE	16mo	12.0	15.0	 0	 180.00	     2
15 cm. (12 mo)	12mo	NA	15.0	FALSE	12mo	11.0	15.0	 0	 165.00	     2
36 x 13 cm.	NA	13.0	36.0	FALSE	2fo	13.0	36.0	 0	 468.00	     2
6 x 15 cm.	NA	 6.0	15.0	FALSE	NA	 6.0	15.0	NA	  90.00	     2
ill. (relief cuts)	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
21 x 26 cm.	NA	21.0	26.0	FALSE	4to	21.0	26.0	 0	 546.00	     2
32 x 25 cm.	NA	25.0	32.0	FALSE	NA	25.0	32.0	NA	 800.00	     2
49 x 29 cm.	NA	29.0	49.0	FALSE	NA	29.0	49.0	NA	1421.00	     2
12 x 17 cm.	NA	12.0	17.0	FALSE	NA	12.0	17.0	NA	 204.00	     2
19 x 22 cm.	NA	19.0	22.0	FALSE	4to	19.0	22.0	 0	 418.00	     2
30 x 15 cm.	NA	15.0	30.0	FALSE	NA	15.0	30.0	NA	 450.00	     2
25 x 16 cm.	NA	16.0	25.0	FALSE	8vo	16.0	25.0	 0	 400.00	     2
36 x 31 cm.	NA	31.0	36.0	FALSE	NA	31.0	36.0	NA	1116.00	     2
12 x 14 cm.	NA	12.0	14.0	FALSE	16mo	12.0	14.0	 0	 168.00	     2
22 x 22 cm.	NA	22.0	NA	FALSE	NA	22.0	22.0	NA	 484.00	     2
37 x 19 cm.	NA	19.0	37.0	FALSE	2fo	19.0	37.0	 0	 703.00	     2
32 x 40 cm.	NA	32.0	40.0	FALSE	1to	32.0	40.0	 0	1280.00	     2
(1/4')	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
5.5 cm.	NA	NA	 5.5	FALSE	NA	 4.0	 5.5	NA	  22.00	     2
54 x 43 cm.	NA	43.0	54.0	FALSE	1to	43.0	54.0	 0	2322.00	     2
20 x 24 cm.	NA	20.0	24.0	FALSE	4to	20.0	24.0	 0	 480.00	     2
17 x 24 cm.	NA	17.0	24.0	FALSE	NA	17.0	24.0	NA	 408.00	     2
47 x 19 cm.	NA	19.0	47.0	FALSE	NA	19.0	47.0	NA	 893.00	     2
37 x 21 cm.	NA	21.0	37.0	FALSE	2fo	21.0	37.0	 0	 777.00	     2
33 x 42 cm.	NA	33.0	42.0	FALSE	1to	33.0	42.0	 0	1386.00	     2
47 x 40 cm.	NA	40.0	47.0	FALSE	NA	40.0	47.0	NA	1880.00	     2
44 x 31 cm.	NA	31.0	44.0	FALSE	NA	31.0	44.0	NA	1364.00	     2
46 x 26 cm.	NA	26.0	46.0	FALSE	NA	26.0	46.0	NA	1196.00	     2
42 x 28 cm.	NA	28.0	42.0	FALSE	1to	28.0	42.0	 0	1176.00	     2
8 x 10 cm.	NA	 8.0	10.0	FALSE	16mo	 8.0	10.0	 0	  80.00	     2
17 cm. (12 mo)	12mo	NA	17.0	FALSE	12mo	12.0	17.0	 0	 204.00	     2
33 x 40 cm.	NA	33.0	40.0	FALSE	1to	33.0	40.0	 0	1320.00	     2
43 x 18 cm.	NA	18.0	43.0	FALSE	2fo	18.0	43.0	 0	 774.00	     2
57 x 47 cm.	NA	47.0	57.0	FALSE	1to	47.0	57.0	 0	2679.00	     2
55 x 45 cm.	NA	45.0	55.0	FALSE	1to	45.0	55.0	 0	2475.00	     2
64 x 44 cm.	NA	44.0	64.0	FALSE	1to	44.0	64.0	 0	2816.00	     2
20 cm. (8vo and 4to)	NA	NA	20.0	FALSE	NA	13.0	20.0	NA	 260.00	     2
47 x 29 cm.	NA	29.0	47.0	FALSE	NA	29.0	47.0	NA	1363.00	     2
44 x 29 cm.	NA	29.0	44.0	FALSE	NA	29.0	44.0	NA	1276.00	     2
28 x 16 cm.	NA	16.0	28.0	FALSE	NA	16.0	28.0	NA	 448.00	     2
18 x 11 cm.	NA	11.0	18.0	FALSE	18mo	11.0	18.0	 0	 198.00	     2
39 x 21 cm.	NA	21.0	39.0	FALSE	2fo	21.0	39.0	 0	 819.00	     2
31 x 12 cm.	NA	12.0	31.0	FALSE	NA	12.0	31.0	NA	 372.00	     2
27 x 19 cm.	NA	19.0	27.0	FALSE	NA	19.0	27.0	NA	 513.00	     2
8 cm.	NA	NA	 8.0	FALSE	NA	 6.0	 8.0	NA	  48.00	     2
33 x 10 cm.	NA	10.0	33.0	FALSE	2fo	10.0	33.0	 0	 330.00	     2
16 x 21 cm.	NA	16.0	21.0	FALSE	4to	16.0	21.0	 0	 336.00	     2
19 x 20 cm.	NA	19.0	20.0	FALSE	NA	19.0	20.0	NA	 380.00	     2
49 x 43 cm.	NA	43.0	49.0	FALSE	NA	43.0	49.0	NA	2107.00	     2
19 x 11 cm.	NA	11.0	19.0	FALSE	12mo	11.0	19.0	 0	 209.00	     2
51 x 20 cm.	NA	20.0	51.0	FALSE	NA	20.0	51.0	NA	1020.00	     2
11 x 13 cm.	NA	11.0	13.0	FALSE	16mo	11.0	13.0	 0	 143.00	     2
26 x 14 cm.	NA	14.0	26.0	FALSE	8long	14.0	26.0	 0	 364.00	     2
18 x 16 cm.	NA	16.0	18.0	FALSE	NA	16.0	18.0	NA	 288.00	     2
32 cm. (fol)	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	     2
15 x 24 cm.	NA	15.0	24.0	FALSE	8vo	15.0	24.0	 0	 360.00	     2
35 x 42 cm.	NA	35.0	42.0	FALSE	1to	35.0	42.0	 0	1470.00	     2
62 x 50 cm.	NA	50.0	62.0	FALSE	1to	50.0	62.0	 0	3100.00	     2
52 x 43 cm.	NA	43.0	52.0	FALSE	1to	43.0	52.0	 0	2236.00	     2
19 x 24 cm.	NA	19.0	24.0	FALSE	4to	19.0	24.0	 0	 456.00	     2
50 x 36 cm.	NA	36.0	50.0	FALSE	1to	36.0	50.0	 0	1800.00	     2
